id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
f4ebef3756ce6e3322425340cb7efc1d,a536ee19b1a919f39d157a41f3199a81,729,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,0,NA,253,Gabon,Haut-Ogooue,13,Feb 02,1980,19,Mar 03,1980,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
b63010ea9fc936c4fc131079f07c412f,04e5cbcd5e3cd395c6d9f44a1308ba53,742,Lassa mammarenavirus,Seroprevalence - IgG,24,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,75,"Guinea, Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
0fc40977ac8b38654ce594bcf364dc9d,85ab7c4bf3ae17d9cd50672c0af7300f,757,Lassa mammarenavirus,Seroprevalence - IgG,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,53,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Contact based,Healthcare workers,22,62,53,Sweden,"Sahlgrenska University Hospital, Gothenburg",NA,Mar 03,2016,NA,NA,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
a741e728a30f2ccdc6c9d1ce42c96ee9,4e048bc914c611e87132b468d8073d2d,773,Lassa mammarenavirus,Seroprevalence - IFA,0.06,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,3,5070,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,5070,"Cameroon, Central African Republic, Chad, Republic of the Congo, Equatorial Guinea, Gabon",NA,NA,Jan 01,1985,NA,Jun 06,1987,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
80c20fc8f37a919eaae35b73ee19b413,5fa9a2314a43ea9bb8087c498e763cc9,799,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,715,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,715,Central African Republic,"Bangassou, Botambi, Bouar, Bouboui, Bozo, Gomoka
Zemio",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
660f431c3cc58327c010c0cae50c1a86,c4ec42aa7c62cd0d16099e38024308bd,832,Lassa mammarenavirus,Seroprevalence - Unspecified,13,0,Percentage (%),9,17,Unspecified,NA,NA,NA,NA,NA,27,206,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,"Age, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Contact based,Persons under investigation,NA,NA,206,Sierra Leone,"Panguma, Tongo",23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,9 - 17,NA,NA
660f431c3cc58327c010c0cae50c1a86,3735fad21a96ded689161f3077c75860,832,Lassa mammarenavirus,Severity - case fatality rate (CFR),38,0,Percentage (%),33,43,Unspecified,NA,NA,NA,NA,NA,24,63,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,"Age, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,63,Sierra Leone,"Panguma, Tongo",1,Oct 10,1970,1,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,33 - 43,NA,NA
660f431c3cc58327c010c0cae50c1a86,d08c03ca080a346b9083b6cbf6b4eb9c,832,Lassa mammarenavirus,Severity - case fatality rate (CFR),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,NA,NA,9,Sierra Leone,"Panguma, Tongo",1,Oct 10,1970,1,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
660f431c3cc58327c010c0cae50c1a86,5a039ce7498f3cd43ad852df6ac88ce0,832,Lassa mammarenavirus,Seroprevalence - Unspecified,22,0,Percentage (%),19,33,Unspecified,NA,NA,NA,NA,NA,12,54,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Occupation,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,54,Sierra Leone,Panguma,23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,19 - 33,NA,NA
660f431c3cc58327c010c0cae50c1a86,100c1179de3523553bf597c6200bbb06,832,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,Percentage (%),0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,NA,Sierra Leone,"Segbwema, Serabu, Koidu, Mobai",23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,0 - 13,NA,NA
660f431c3cc58327c010c0cae50c1a86,d8f76b8f3869c26a77fd3d14f98a39f8,832,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Household contact;Other,NA,Significant,Not adjusted,Both,Household based,Mixed groups,NA,NA,206,Sierra Leone,"Panguma, Tongo",23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
660f431c3cc58327c010c0cae50c1a86,c03455156aa300db7290ff8aeff53c7b,832,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Attack Rate,Age,NA,Significant,Not adjusted,Both,Population based,General population,NA,NA,NA,Sierra Leone,"Panguma, Tongo",1,Oct 10,1970,1,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
660f431c3cc58327c010c0cae50c1a86,332b2c7a70932ddc3a303d178bea18c0,832,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Attack Rate,Sex,NA,Not significant,Not adjusted,Both,Population based,General population,NA,NA,NA,Sierra Leone,"Panguma, Tongo",1,Oct 10,1970,1,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
660f431c3cc58327c010c0cae50c1a86,7e9f31d374ffc9450092844f287a704b,832,Lassa mammarenavirus,Seroprevalence - Unspecified,6,0,Percentage (%),0,11.8,Unspecified,NA,NA,NA,NA,NA,16,255,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,"Age, Other, Region, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Household based,General population,NA,NA,255,Sierra Leone,"Panguma, Tongo",23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,0 - 11.8,NA,NA
660f431c3cc58327c010c0cae50c1a86,a7c1c6c4da788f64044b907cddceafa3,832,Lassa mammarenavirus,Attack rate,2.2,-3,No units,0,8.1,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,"Age, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,NA,Sierra Leone,"Panguma, Tongo",1,Oct 10,1970,1,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate,0 - 8.1,NA,NA
f0bc2a2202e1538c79a7613cd2f9c55c,b3e56e93fa96019b637ea8f6f2982428,838,Lassa mammarenavirus,Seroprevalence - IFA,14.9,0,Percentage (%),3.8,40.4,Unspecified,NA,NA,NA,NA,NA,95,637,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,"Other, Region",TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,637,Liberia,"Lofa, Grand Cape Mount, Mont-Serrado, Nimba, Bong, Grand Bassa, Grand Gedeh, Maryland",NA,NA,1979,NA,NA,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,3.8 - 40.4,NA,NA
f3e0da17630314ea0ff0276cac6aee00,0caddd63cdd3b48e1ed2c5e0e51ffe0a,840,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,Percentage (%),6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,"Other, Time",TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,NA,Liberia,"Zorzor, Ganta, Paynesville",NA,Jul 07,1980,NA,Apr 04,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,6 - 28,NA,NA
795d5079bab4b88710bda4432214930d,079785ab6d90a93a1e077d5c0cc8a357,841,Lassa mammarenavirus,Seroprevalence - IFA,8.4,0,Percentage (%),4.1,22.9,Unspecified,NA,NA,NA,NA,NA,71,844,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,"Occupation, Other, Region",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,NA,NA,844,Liberia,"Lofa County, Bong County, Nimba County, Monrovia, Bassa County",NA,Oct 10,1976,NA,Oct 10,1977,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,4.1 - 22.9,NA,NA
bf0fa77e86f391b4b01b755a19c3d17a,2c87dce09d7fa892467e07be68e4148a,842,Lassa mammarenavirus,Human delay - incubation period,NA,0,Days,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Healthcare workers,45,69,3,Nigeria,Lassa,12,Jan 01,1969,20,Feb 02,1969,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,7 - 17,NA,NA
ab9eae2de8067ae68eaa8c6d0996b071,0cba6c6afa55375dcb35fd82c7436513,845,Lassa mammarenavirus,Severity - case fatality rate (CFR),9.3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,23,246,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,"Age, Other, Sex, Symptoms",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,NA,246,Liberia,Zorzor,1,Jul 07,1980,30,Apr 04,1986,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
ab9eae2de8067ae68eaa8c6d0996b071,58da15de60ce36b58172edd5338fb525,845,Lassa mammarenavirus,Severity - case fatality rate (CFR),15.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,5,32,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,NA,NA,NA,Liberia,Zorzor,1,Jul 07,1980,30,Apr 04,1986,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
ab9eae2de8067ae68eaa8c6d0996b071,e4c13f51665f2cae906405bc5afc55e3,845,Lassa mammarenavirus,Severity - case fatality rate (CFR),26.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,15,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Children,NA,12,15,Liberia,Zorzor,1,Jul 07,1980,30,Apr 04,1986,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
52d098072a6521550fafc591f93894df,1fc468680f8bb71461d947e2d57494bc,854,Lassa mammarenavirus,Severity - case fatality rate (CFR),65,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,22,34,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,34,Nigeria,"Aboh Mbaise, Aba, Owerri",1,Jan 01,1989,31,Mar 03,1989,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
52d098072a6521550fafc591f93894df,5373eea5a428319c356346ec19f70d42,854,Lassa mammarenavirus,Human delay - time in care (length of stay),11.5,0,Days,NA,NA,Mean,4.97,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Aboh Mbaise,1,Jan 01,1989,31,Mar 03,1989,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,4.97
52d098072a6521550fafc591f93894df,f24083c0bb89bda1966bf4df9e3c38fe,854,Lassa mammarenavirus,Seroprevalence - IFA,1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,6,415,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Unspecified,NA,NA,415,Nigeria,Aboh Mbaise,1,Jan 01,1989,31,Mar 03,1989,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
52d098072a6521550fafc591f93894df,a3f19cefbb0e962b2fdfc6c851f3aff3,854,Lassa mammarenavirus,Seroprevalence - IFA,1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,2,175,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,175,Nigeria,Aboh Mbaise,1,Jan 01,1989,31,Mar 03,1989,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
52d098072a6521550fafc591f93894df,3aa78239668341d0b6f52971832c96da,854,Lassa mammarenavirus,Seroprevalence - IFA,2,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,5,240,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,240,Nigeria,Aba,1,Jan 01,1989,31,Mar 03,1989,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
52d098072a6521550fafc591f93894df,3dcf78da29072e8c56044e57c2aac467,854,Lassa mammarenavirus,Seroprevalence - IFA,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,47,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,47,Nigeria,University Of Nigeria Teaching Hospital,1,Jan 01,1989,31,Mar 03,1989,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
36713db2290760abfbf66d3613f24e57,b6f1e943ecf9c00f7ebab0b9946ae1c3,870,Lassa mammarenavirus,Severity - case fatality rate (CFR),100,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,2,2,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Children,NA,NA,2,Liberia,"Curran Lutheran Hospital, Zorzor",NA,Jul 07,1980,NA,Apr 04,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
36713db2290760abfbf66d3613f24e57,da9fa041f50f60ae429c2f31f1132865,870,Lassa mammarenavirus,Severity - case fatality rate (CFR),66.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,2,3,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,NA,NA,3,Liberia,"Curran Lutheran Hospital, Zorzor",NA,Jul 07,1980,NA,Apr 04,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
36713db2290760abfbf66d3613f24e57,103870c66eddfe438c139e614d1ae32c,870,Lassa mammarenavirus,Severity - case fatality rate (CFR),13.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,6,44,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,"Age, Other, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,44,Liberia,"Curran Lutheran Hospital, Zorzor",NA,Jul 07,1980,NA,Apr 04,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
f34ed57a5df66d4d53a6900a0964ecdd,6639c36ebd5f58e309c34f840c4793ac,871,Lassa mammarenavirus,Seroprevalence - IFA,1.5,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,2,135,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Children,0,12,161,Liberia,"Curran Lutheran Hospital, Zorzor, Lofa County",NA,Feb 02,1982,NA,Feb 02,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
f34ed57a5df66d4d53a6900a0964ecdd,7e88c7d13c546fbc813d71091995daac,871,Lassa mammarenavirus,Severity - case fatality rate (CFR),27,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,15,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Children,0,12,15,Liberia,"Zorzor, Lofa County, Suakoko, Bong County",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
f34ed57a5df66d4d53a6900a0964ecdd,0876c3a0abefe168d9a8e7421d2dd6ae,871,Lassa mammarenavirus,Severity - case fatality rate (CFR),17,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,3,18,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,NA,NA,18,Liberia,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
3fa95b605705c7e4ca5b52491dbfe7b5,3006374ca92b2761fe710bdd28c69513,873,Lassa mammarenavirus,Severity - case fatality rate (CFR),36,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,11,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,11,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
3fa95b605705c7e4ca5b52491dbfe7b5,c34d3391f36f7bfe359134881ad8d85a,873,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,17,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
3fa95b605705c7e4ca5b52491dbfe7b5,cf2dde90043151e21a39f4ece6a25038,873,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,40,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
3fa95b605705c7e4ca5b52491dbfe7b5,c1f419d52dcbf656c109fe412c6d5b96,873,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Contact based,Persons under investigation,NA,NA,22,Liberia,Zorzor,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
3fa95b605705c7e4ca5b52491dbfe7b5,a19c1786c8baea3846dbd5eff8cc19f9,873,Lassa mammarenavirus,Seroprevalence - Unspecified,3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,133,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,133,Liberia,Zigida,NA,Mar 03,1972,NA,Apr 04,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
45f8d2ecb0313c08ff0806319863b7bb,36b35a7cfdce0d55cd0758c210c31722,874,Lassa mammarenavirus,Severity - case fatality rate (CFR),8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,1,12,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,12,Sierra Leone,"Panguma Catholic Hospital, Eastern Province",23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
45f8d2ecb0313c08ff0806319863b7bb,6b6ec0ef863b546a8ca3e3161ea9c6e1,874,Lassa mammarenavirus,Human delay - symptom onset>admission to care,NA,0,Days,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,12,Sierra Leone,"Panguma Catholic Hospital, Eastern Province",23,Sep 09,1972,15,Oct 10,1972,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,4 - 9,NA,NA
7245b52c05ac42403a567bfe64a11e87,bb2154e4ba87c89e89ef98944831ae4b,920,Lassa mammarenavirus,Severity - case fatality rate (CFR),15.6,0,Percentage (%),5,76,Unspecified,NA,NA,NA,NA,NA,53,333,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,441,Sierra Leone,East,NA,NA,1977,NA,NA,1977,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,5 - 76,NA,NA
7245b52c05ac42403a567bfe64a11e87,1529fafc9892e9e2db5a35738fe20571,920,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,East,NA,NA,1977,NA,NA,1977,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
7245b52c05ac42403a567bfe64a11e87,733161a6765424b4db39b603815ae8c9,920,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,East,NA,NA,1977,NA,NA,1977,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
8e65ddc12e62761135c5a76a1499c146,b3adf084a2f98f637c93f2d8ab2047ea,921,Lassa mammarenavirus,Severity - case fatality rate (CFR),16.5,0,Percentage (%),15.2,22.2,Unspecified,NA,NA,NA,NA,NA,73,441,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,"Age, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,441,Sierra Leone,East,NA,Feb 02,1977,NA,Jan 01,1979,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,15.2 - 22.2,NA,NA
